id_track,duration_sec,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,bars,beats,sections,segments,tatums
0csfb2CwIirLvt3t9QEQ39,64.6,0.0,64.6,-28.429,165.956,0.331,3,1.0,9,0.107,0,0.284,58,177,3,277,354
3gA6Qr47GPKHsthQDHmZSI,353.5,0.29587,348.0555,-8.237,128.18,0.395,4,0.723,5,0.342,0,0.495,188,741,15,1342,1482
5SeonuFi58RyGdsGUhF2RW,285.64,0.0,268.3298,-27.674,89.952,0.07,4,0.82,8,0.668,1,0.488,115,459,13,783,918
0rSc1SiAsd8Eo6B4KBnoQz,646.6,4.32472,631.30994,-22.488,129.425,0.081,5,0.115,10,0.014,1,0.47,333,1327,39,800,2654
1tlOW6lZKFTSk7jaSIE0Eh,343.44,0.78825,333.39212,-23.876,66.711,0.093,4,0.087,8,0.013,1,0.27,96,382,14,1249,764
7bTRS1LJ7Feb257tCyWou8,134.5,2.51356,120.68571,-11.602,139.304,0.242,4,1.0,2,0.07,1,0.51,74,299,8,261,598
4EIGit0b2tPnfp4jPdrtKZ,661.4533,0.0,645.4799,-20.048,84.608,0.111,3,0.434,2,0.676,0,0.542,309,930,36,1385,1860
3nHWJEJlL1wUvvsQG7UTat,86.06667,0.2556,79.3658,-14.935,133.962,0.06,4,0.913,3,0.0,1,0.0,44,179,4,236,358
2yFqpaSiM1raJE4I7rSUUw,127.6,0.29619,118.59592,-20.433,159.899,0.0,3,0.535,4,0.843,0,0.819,111,335,7,417,670
10mmcFmtOuTLf6DGRUOY0m,142.17332,0.0,135.25043,-11.275,134.04,0.141,4,0.389,3,0.0,1,0.0,78,318,6,448,636
2RWxRXIiwbcKEaplXoplUv,392.29333,3.40172,375.99493,-18.318,74.914,0.177,1,0.394,9,0.954,1,0.64,123,495,25,1228,990
3m56yJScVtvwm6iokWSBPg,316.62668,3.41333,307.05487,-17.96,89.987,0.014,4,1.0,2,0.072,1,0.543,113,452,10,961,904
3l5ahHdUAkZeRRCaxpG5bb,558.1333,3.19274,545.08264,-16.438,72.242,0.1,3,0.0,10,0.691,0,0.7,279,840,16,878,1680
12weodYHcDt0aGLm1UEAzo,321.12,0.21474,297.01804,-24.555,57.106,0.188,4,0.083,3,0.528,0,0.622,88,353,10,992,706
2oB09lh75zxDunrqLCdQ95,876.0,9.68853,858.38367,-14.806,117.23,0.75,5,0.101,3,0.882,0,0.746,422,1685,26,2423,3370
7eL45furdLAEvkHoTy8D0x,111.0,0.0,101.73823,-21.995,78.34,0.419,4,0.596,2,0.0,1,0.0,36,143,5,359,286
5JNas8273C1D7T9rDNgou3,257.00394,3.39011,234.74794,-21.883,112.001,0.054,5,1.0,5,0.174,0,0.205,156,618,11,1070,1236
5qTvdnqEN3B1utOw2daVi4,245.49333,0.0,229.4828,-27.72,123.583,0.452,4,0.686,0,0.438,0,0.43,126,502,12,1038,1004
0xoLrQRoIk7VQX1jutx3t2,356.26666,1.4342,337.9026,-18.031,76.525,0.106,4,0.943,0,1.0,1,0.895,110,439,13,971,878
5PSDU2ULt711adEPBzejt5,512.4667,0.81098,477.28616,-22.179,80.263,0.067,3,0.555,0,0.479,0,0.73,241,730,22,1805,1460
2nMrD03yjmbeXkSr6Z7zg2,273.64,1.05633,273.64,-34.67,60.405,0.003,4,0.608,0,0.616,1,0.565,108,436,13,851,872
13hc24QNrz41yLaHJKUcri,437.76,3.66875,395.96988,-24.29,71.408,0.186,3,0.54,10,0.313,0,0.624,169,509,15,1400,1018
0UNA7tKhWLTpeNtY2nVQu3,230.14667,0.30998,220.69986,-16.714,157.082,0.107,4,0.988,3,0.146,1,0.283,142,564,13,920,1128
7sWN8c0L5RFJRce99fhsCG,44.36,0.09415,44.36,-30.679,175.431,0.719,3,1.0,7,0.013,1,0.382,42,129,3,179,258
3yGVhZmaATcFParFvQVuLb,386.28,5.33478,339.25516,-23.697,82.002,0.031,4,0.549,0,0.036,1,0.48,142,565,20,1313,1130
2wiZyTPmkRAYcEDw9wQhJn,327.24,2.70512,327.24,-22.08,71.355,0.171,4,0.736,10,0.0,0,0.0,95,379,15,1124,758
64k8pyMuV6GJRrYGIn0CBB,161.22667,2.36263,143.4761,-30.797,157.616,0.14,3,0.97,9,0.783,0,0.74,126,384,8,452,768
008RKiNmjW5Lb6Ocumq6MA,298.66666,0.68467,293.38992,-13.68,85.762,0.093,4,0.615,4,0.0,0,0.37,106,420,14,985,840
4ELXBKQHnfWiNt6OUcSo15,152.33333,0.19497,146.95909,-4.037,133.025,0.967,4,1.0,5,0.347,0,0.451,82,330,7,593,660
4X2DC0jmAEGaoUhdSiK8tk,195.86667,0.60358,189.22522,-6.816,140.159,0.799,4,0.699,5,0.292,0,0.342,111,445,7,718,890
73bKDtwdyJaWkSoIlqhU9w,261.26666,2.16526,257.68344,-10.79,135.089,0.731,4,0.908,7,0.0,1,0.696,145,579,11,913,1158
2gVLQyEcnpxWawFeXAjNb9,86.8,3.69778,75.23846,-27.341,73.22,0.127,3,0.722,7,0.52,1,0.407,34,103,5,291,206
7F5HZHQfboPhXPQ7SWbQab,328.73334,0.38866,315.73334,-17.367,80.483,0.028,3,0.436,9,0.331,0,0.441,151,457,13,881,914
0jra4Ozuo5ibS4TDT5wDQU,55.62667,0.62485,51.47864,-23.682,68.888,0.249,3,0.647,5,0.077,0,0.437,19,61,4,218,122
1jSaKTG0F2VPg4EuuXchKu,240.33333,2.3278,232.18213,-3.729,136.825,0.708,4,0.342,2,0.0,1,0.082,132,528,9,793,1056
5z0fSFLE2thW3Npfl1kgFn,246.86667,0.0,240.29752,-10.651,127.931,0.869,4,1.0,9,0.717,1,0.526,129,516,13,957,1032
16DWmFk1XU0WkhwGlO3Epm,288.46667,0.41215,282.67392,-4.005,112.005,0.965,4,0.992,1,0.37,1,0.429,132,532,11,1181,1064
410JN06fuWcKX5s4GmQGCB,236.82668,0.37683,229.27383,-18.146,84.933,0.24,4,0.975,2,0.562,1,0.733,81,327,13,841,654
0MDBu8JytxDdWDfXIrtL3D,252.4,0.50454,244.73251,-8.425,143.449,0.188,4,0.971,6,0.625,0,0.585,145,582,11,827,1164
5zphBqUM3zJpohEEAdwQnm,202.73334,1.01202,199.31429,-10.935,152.123,0.797,4,1.0,0,0.039,0,0.227,125,503,11,981,1006
6OZdYVCqDdXnNV7ffflAEA,108.66667,0.53918,103.30558,-8.464,176.057,0.062,4,1.0,8,0.038,1,0.44,76,306,6,378,612
00Z1o8c9lApIYLnlXTfJB4,335.86667,0.37397,326.33325,-3.91,102.932,0.447,4,1.0,2,0.058,1,0.299,141,562,12,1175,1124
6AjXbb0uQnGNCHl7koH651,193.26666,1.33524,181.2898,-4.438,170.013,0.362,4,0.937,0,0.495,1,0.5,135,534,8,841,1068
4LC4d4EHBSbWrFjdAQLG08,223.96667,0.0,208.46295,-9.238,135.87,0.515,4,0.225,5,0.787,1,0.695,124,499,11,714,998
3Cdlu60AsBvqnD0SDYaKhe,216.06667,0.19152,205.50821,-12.657,131.017,0.574,4,0.981,0,0.637,1,0.512,113,452,9,682,904
6xTmlkB4nw3A46JwFNRxM3,265.30667,0.65601,253.05687,-9.845,128.016,0.887,4,1.0,7,0.388,0,0.235,134,543,9,1051,1086
7pqcJ1n6HiGx7vOiDcb1Ml,240.0,0.26698,234.66667,-12.614,132.068,1.0,4,1.0,1,0.355,1,0.428,128,517,13,926,1034
0gko9Kd7Ov3r0tET3iOWkA,106.89333,0.49474,100.90812,-22.195,78.175,0.201,4,0.992,7,0.202,1,0.503,34,136,7,258,272
4vl1nexWnuqYnKZEKUgq1J,272.16,5.90948,264.93967,-4.868,139.815,0.751,4,0.952,2,0.473,1,0.433,155,614,12,943,1228
5yLPmAE7XJlKEsk87golFl,178.13333,0.50467,172.67519,-6.667,86.571,0.0,4,0.776,4,0.0,1,0.0,62,251,6,484,502
5GOHSUOu3z7MVihqv9Dr0g,74.42667,0.50499,74.42667,-9.076,81.813,0.0,4,0.429,10,0.559,0,0.671,22,92,3,212,184
5k8S4iPl5tJumgMVk5RDTs,249.78998,0.24376,220.52571,-9.692,84.452,0.046,4,0.864,7,0.614,0,0.55,84,333,9,672,666
6PL294djpdhrqSQdU3mIyO,233.66667,0.52839,204.86385,-10.737,135.948,0.684,4,0.005,5,0.726,1,0.644,120,475,11,679,950
5puJw2GWfVu8h3ypGuo2Sn,182.29333,2.71673,172.19337,-3.199,198.207,0.175,4,0.995,7,0.597,1,0.579,144,578,7,576,1156
69F8hDw0UK3aASlr3Sncll,69.93333,0.7263,62.76934,-34.132,77.839,0.24,4,0.206,7,0.931,1,0.536,21,86,3,125,172
3vz0r5V4hAivnVYDKnsTtd,203.30667,0.3342,193.56735,-5.723,90.005,0.498,4,0.939,0,0.455,1,0.566,79,317,9,815,634
4BUbWAnPuvzXhCT1vitdqN,386.37332,0.37746,378.36337,-4.32,108.071,0.551,4,0.994,2,0.196,0,0.34,173,686,19,1175,1372
7a94tXMTxp4wLnu3FYtLga,282.66666,0.64435,275.82404,-11.385,152.038,0.552,4,1.0,2,0.953,1,0.565,174,700,14,1209,1400
27exGHQLty9yxtg6NvvuSJ,296.2,0.24395,291.4975,-3.157,120.66,0.64,4,1.0,2,0.418,1,0.398,149,589,14,1028,1178
7FlufL6jqs7TZankvDHkRl,218.89333,0.26122,212.39293,-12.946,174.991,0.656,4,1.0,0,0.438,1,0.544,156,621,11,842,1242
5kXCWbc8SurMPCb3p9xcIu,59.37333,0.4932,51.11873,-25.259,67.68,0.083,3,0.84,4,0.896,0,0.764,19,63,4,210,126
5EzM5Xu5wrFzXDiOYDyxvh,175.0,0.21982,171.03238,-12.687,86.139,0.033,3,0.671,5,0.903,1,0.707,82,250,10,496,500
6NWQvNKAVQ289c0ibi7M32,96.13333,0.0,96.13333,-10.3,75.629,0.168,5,0.193,3,0.685,1,0.569,28,116,5,270,232
3NRWyqnfA5yNXDroi2dpHa,155.70667,2.17687,147.0694,-15.171,78.496,0.13,4,0.106,8,0.443,1,0.539,49,199,7,503,398
1H4sFOE81sS237dXW5tZUm,254.61333,0.51079,248.57542,-12.865,155.539,0.081,4,0.543,4,0.418,0,0.465,161,644,15,901,1288
5cqX0PiREt2ks9Gmy9wriS,79.84,2.80381,74.18776,-12.823,92.71,0.077,3,1.0,7,1.0,0,0.662,38,117,4,202,234
5pnQZhDUeZZogzoyhLmGoT,187.6,0.49342,177.61523,-14.62,100.103,0.612,4,0.749,7,0.746,1,0.592,73,296,6,626,592
46WDOQSzf3exJjn8n28vZT,132.01334,0.26694,126.47329,-8.354,194.05,0.502,4,1.0,8,0.681,1,0.769,103,416,8,546,832
2BRXsOcd8hggGmbn74ClKX,124.7556,0.24376,120.14005,-8.859,99.931,0.259,4,0.905,5,0.472,0,0.464,52,206,8,364,412
5RWJFLTk536MqmRU8AtsLi,160.0,0.85333,154.90611,-11.231,127.323,0.069,5,0.276,1,0.568,1,0.588,82,330,7,526,660
31rllDq94HJXh7uOcunB11,280.0,0.0,271.52255,-7.148,115.005,0.867,4,0.641,0,0.567,1,0.537,133,533,12,1039,1066
6c7OO0ertOqk2sWtWiVNOm,120.0,0.48771,117.26658,-12.612,172.666,0.36,4,0.984,1,0.376,1,0.545,85,345,4,425,690
3rNcvi3hhwhCR90b2xOGwq,281.34,2.9083,245.1853,-9.874,69.841,0.132,3,0.311,6,0.724,0,0.723,101,306,7,625,612
3kcCYJoCwNES91KrQbDDHs,140.73334,3.21016,133.09097,-16.391,124.563,0.08,4,0.871,0,0.685,0,0.513,71,283,6,374,566
1inlD9Tsi7FfqI54ZVFUBb,316.74667,0.79955,311.30414,-13.174,103.993,0.428,4,0.58,0,0.67,1,0.62,135,541,13,946,1082
3NeIzYjZpPeZ4XplelZxwt,152.82668,0.24517,148.64835,-9.18,127.479,0.228,4,1.0,3,0.361,1,0.527,77,313,6,495,626
0YzFAtAO8jmNb2ifXDr3RS,244.89333,0.51107,234.08035,-14.063,72.591,0.027,3,0.341,5,0.301,0,0.363,95,288,10,681,576
0IVdlBreRkZn0ftoUwB0T6,384.81332,0.0,376.01233,-3.023,128.049,0.739,4,0.906,2,0.387,0,0.914,202,805,12,1241,1610
15fclimRjk5ztcJMP7YAvm,257.41333,0.0,245.43492,-3.084,89.926,0.047,4,0.772,0,0.223,0,0.261,112,452,10,875,904
3NLUCyLS1HLrzkbsKg30lJ,436.69333,0.0,418.8938,-8.588,90.109,0.091,4,0.992,4,0.437,0,0.415,164,653,16,1252,1306
6310qAKoteQW9dNI66LB4F,392.8,0.0,392.8,-2.64,152.101,0.023,4,0.963,2,0.905,1,0.778,247,986,12,1172,1972
2YY18uNgbN6YlLh0I72QAL,409.6,0.34281,393.11383,-5.858,79.762,0.116,4,0.624,1,0.0,0,0.155,159,637,10,1532,1274
6bx3OWCsfjJL9tV1i4eQmC,411.37332,0.0,411.37332,-4.813,118.524,0.427,4,0.07,0,0.445,0,0.167,204,816,18,1335,1632
3G1QJ5yuNw385SULJFEjzJ,265.02667,1.01102,261.39865,-7.586,102.199,0.29,4,0.908,1,0.616,1,0.44,136,541,8,965,1082
1nBh2aq019gDqysxcnSawt,353.72,0.0,343.17932,-3.242,90.674,0.2,4,0.875,2,0.617,1,0.445,143,564,13,1232,1128
3SfZAHxCxiFAjBUyNe90ii,244.53333,0.0,239.56609,-8.12,100.009,0.455,5,0.185,6,0.552,1,0.454,99,397,10,792,794
753AEnTCL3s7nb60PDLxu4,273.8,0.0,267.58676,-6.819,168.471,0.094,3,0.473,1,0.619,1,0.54,243,730,13,861,1460
719sjsuPpzbErlQDIqXL0z,318.04,0.0,313.69577,-6.43,124.664,0.0,4,0.143,6,0.238,1,0.359,160,637,12,862,1274
1UEvBB3iJxPYpeuIVcv557,404.37332,0.0,396.562,-3.051,93.698,0.24,1,0.033,2,0.32,0,0.345,172,678,18,1288,1356
3f0s3N7GTbjrybCTzcdowd,144.04,1.02503,139.71448,-6.545,172.255,0.036,4,0.205,8,0.484,1,0.36,100,403,8,514,806
0Rtzop0wazk1u9QTlNxJmm,202.26666,0.45265,197.27094,-6.218,127.566,0.409,3,0.474,0,0.0,1,0.041,142,427,6,527,854
68yjijgzJHa8XCFebvimhO,493.26666,0.27878,489.0761,-2.32,99.07,0.146,4,0.777,5,0.352,1,0.336,219,876,17,1477,1752
0HSdOV6aziYCNLLpTIvafb,315.73334,0.0956,310.97324,-7.303,139.985,0.712,4,0.919,0,0.434,0,0.347,183,730,16,1074,1460
5KTKlBjyG4fBRN72xLV7j1,223.13333,0.06426,218.4185,-6.971,113.047,0.247,3,0.386,3,0.453,0,0.416,112,340,8,629,680
0Du2TTeycur8h9H8WrEXmi,285.0,0.0,281.06595,-5.606,100.394,0.194,4,0.735,4,0.519,0,0.395,120,475,11,461,950
59sIVXpsJI9fEk62qFWat8,466.49332,0.19741,460.14984,-2.587,79.947,0.281,4,0.676,7,0.421,0,0.525,222,881,16,1439,1762
3wCwBlBARPHnyolNTReohV,251.74667,0.38331,245.13887,-5.925,156.305,0.305,4,0.774,9,0.227,0,0.201,160,630,9,613,1260
2arDYVJSI90aKC1QBnGE96,302.96,0.93995,299.96118,-3.489,85.208,0.099,3,0.585,1,0.464,1,0.278,144,433,13,712,866
09dDCafsdztHE4gIADZmZ6,437.04,1.0449,429.40662,-10.109,165.416,0.162,4,0.982,6,0.497,0,0.792,298,1184,20,1447,2368
5L7QDkePyWjufYlNYoyBvS,141.04,1.09447,141.04,-12.023,128.509,0.232,4,0.676,0,0.41,0,0.533,75,301,7,337,602
1aXslcXXFxPB9nDlya7Ge0,190.74667,0.33669,188.13968,-5.004,125.169,0.082,4,0.741,10,0.119,0,0.303,88,355,5,538,710
4nvtvcWT88TKFGmDe4Qwe1,184.2,0.0,180.72092,-3.678,113.908,0.339,4,0.973,2,0.52,1,0.41,85,344,8,533,688
3qZe2EL3LzMqU7ECkaqt4j,66.53333,0.33669,66.53333,-17.046,75.24,0.0,4,1.0,4,0.603,1,0.391,20,83,2,158,166
0XI6kKlbYZhTSg8zKvkEy1,290.90668,0.13016,277.16498,-5.426,86.653,0.11,4,0.743,7,0.465,1,0.362,84,341,7,822,682
4eNRkGbw0L8fv7yEiYx84S,211.73334,0.0,207.122,-5.648,147.992,0.098,4,0.612,9,0.355,1,0.433,131,520,13,392,1040
2KsDDTL4SobkzOtaZQ3Axr,230.33333,0.0,226.01143,-8.048,96.439,0.26,3,0.815,11,0.202,1,0.305,135,405,12,692,810
3c3lJzu3zucnNZdRnOSRua,180.34666,7.82512,172.0947,-9.88,127.992,0.387,4,0.989,0,0.683,0,0.505,96,383,7,646,766
3GOPKqdsV7NnryZrZili64,452.56,2.63546,439.22287,-6.758,155.645,0.189,4,0.938,4,0.926,1,0.727,265,1061,18,1183,2122
7pgunmnw6R0llfNFMD7Xml,282.30667,0.38308,274.94168,-4.084,114.64,0.034,4,0.327,6,0.0,0,0.147,155,620,13,837,1240
2dXntvwKl6MEiEdzgfxT0u,279.33334,0.06005,274.5179,-7.104,84.122,0.0,3,0.852,11,0.53,1,0.53,141,426,13,774,852
74CC6JhZaDy0NFClwKXhFZ,217.98666,0.38317,210.90105,-5.637,140.675,0.667,4,0.871,4,0.49,0,0.454,125,494,9,636,988
0blW0kHeSq3Ach3pH4qLF9,229.53333,0.0,225.2742,-8.056,121.178,0.783,4,0.687,4,0.648,0,0.469,113,455,13,651,910
6ykE38WOsX18oDWL4GEKr0,300.0,0.95932,296.34467,-4.514,139.96,0.061,3,0.561,9,0.279,1,0.053,224,670,12,901,1340
3T9JBhnKnxmkYOHLx2pgJd,215.97333,0.0,212.53806,-7.546,98.922,0.681,4,0.707,1,0.808,1,0.965,87,353,10,865,706
3KWXYiveuMHyGMOPQTdGbS,303.17334,0.30744,299.49677,-7.867,131.32,0.051,4,0.386,1,0.687,1,0.486,172,689,11,1049,1378
3QF5Ociez3g7mxZlQiVsQP,255.182,0.12757,251.03093,-7.345,103.146,0.077,3,0.841,9,0.481,1,0.555,159,481,11,860,962
7mDMMw3CU4XyZGjfwRizVu,330.93332,2.72254,323.3727,-5.462,98.233,0.547,4,0.916,2,0.601,0,0.639,132,529,13,992,1058
1HZMIQuThyYGcoMqeI2Ad5,238.61333,0.0,235.18912,-6.707,198.178,0.036,4,0.992,4,0.463,1,0.457,179,711,9,424,1422
4onr5W7mLre4pB3o7dRe43,240.78667,0.22068,231.83965,-5.544,150.079,0.559,4,0.588,9,0.553,1,0.287,151,599,8,821,1198
03sWNpyNcjxxR2JDhZ0phF,265.77332,0.95991,265.77335,-3.77,80.075,0.1,4,0.729,9,0.734,1,0.252,97,389,8,656,778
7tU55dZGSYI8GWAZhGYS5v,267.56,0.27769,261.43347,-3.468,116.323,0.071,3,0.962,2,0.47,1,0.478,169,507,17,594,1014
4bCd2UsMl1l6g7HpuA53NG,188.24,0.22644,184.56961,-8.973,96.192,0.302,3,0.668,2,0.685,1,0.568,100,298,7,640,596
3dHiuP6BB6fNCzXA8ciicH,339.29333,0.37732,328.41144,-6.161,117.433,0.123,4,0.995,7,0.649,1,0.481,162,652,10,971,1304
6PrUmPAeIDiDGMWnU0QLIF,226.53333,0.30748,223.66042,-7.794,136.349,0.23,4,0.979,1,0.692,1,0.275,122,486,9,885,972
1P8D8YbHKloQKkAVeFMbXN,277.2,0.0,247.0371,-4.83,87.033,0.13,4,1.0,0,0.775,1,0.49,100,402,14,895,803
3wwOzu4Bwt01EtgHxgntIx,340.91537,2.06077,337.43237,-4.414,141.34,0.082,4,0.591,4,0.409,0,0.369,187,743,12,960,1486
2YlvxGU7BjXsPmE2mdEPE4,509.66666,0.95646,468.6135,-4.716,101.573,0.195,3,0.82,7,0.491,1,0.395,340,1018,21,1301,2036
4rJtUMlnhJzlzlnxyoc3tb,237.86667,0.421,228.97197,-13.686,102.935,0.259,4,1.0,2,0.896,1,0.846,97,395,14,915,790
79x6uDDP9EAT5c35zOZhXv,175.97333,0.2381,168.6059,-15.347,131.56,0.203,4,0.875,4,0.763,1,0.723,96,385,12,489,770
1xVBmHH65VMaJP61SmOSUk,229.62666,0.59746,220.56635,-14.094,168.047,0.197,4,0.995,6,0.444,1,0.558,155,624,14,823,1248
18L7Wu5zpWR5SH95apWaGk,267.6,0.24231,252.5112,-13.798,88.451,0.047,4,1.0,6,1.0,1,1.0,95,384,12,868,768
05HjafWVI238CLw5RDNkas,301.66666,0.58621,290.78348,-12.147,115.745,0.429,4,0.903,4,0.031,0,0.168,142,563,12,1064,1126
0dGfpnQtf1yw0ktC7yFl8b,150.04,0.59211,140.88127,-8.462,120.491,0.533,4,1.0,9,0.715,1,0.745,71,284,8,700,568
16jWQYb9YpzdaOLG8DeHOB,199.6,0.39134,193.58476,-17.732,111.405,0.031,4,0.747,8,0.388,1,0.398,79,317,8,652,634
2q6vKKi78GYvMtPT2eJMx6,194.26666,5.02132,183.28671,-16.884,114.418,0.708,4,1.0,2,1.0,1,0.974,91,365,8,508,730
0l4s9ze0CrQfOiE8jaMs1H,319.37332,0.59111,300.87836,-14.904,133.989,0.766,4,0.996,2,0.84,1,0.834,175,702,8,982,1404
1UfCzxEkLWPVKlNe49NiJG,269.4,0.24785,258.25815,-17.611,132.321,0.68,4,1.0,7,1.0,1,0.922,145,581,14,885,1162
7oX4aM6C6xGSaweMtqapXS,135.82668,0.26884,129.64862,-14.424,122.272,0.579,3,0.877,7,0.0,1,0.0,90,275,6,304,550
24KOm6f014u1lN5hdONqCb,90.42667,0.25868,83.63247,-12.42,115.807,0.838,4,0.669,7,0.827,1,0.687,42,171,6,356,342
49rEKkP4P0nKhxMdPxaYzP,96.13333,0.23206,89.04853,-12.161,113.545,0.838,4,1.0,1,0.977,1,0.764,43,175,6,300,350
79QOptRQIPEAUynI4LeeHR,139.66667,0.5019,129.92145,-8.038,118.794,0.562,4,0.665,7,0.793,1,0.758,66,266,9,731,532
5w0RYb50fUlvw2hDg3VTOQ,248.64,0.59841,226.99248,-16.104,150.852,0.192,4,1.0,1,0.642,1,0.623,155,618,9,862,1236
3BaF7lOzEgSmnPHLPGeRhC,248.96,1.46535,240.22205,-8.796,138.843,0.676,4,1.0,9,0.313,1,0.401,138,555,11,1233,1110
5Nu7mcExOo7QRbsnBEvLvQ,337.90668,0.59705,331.49387,-15.168,204.737,0.06,3,0.369,4,0.784,1,0.776,382,1143,19,1028,2286
2J9evmBkXC8HkY8DkzbNtw,85.62667,0.59206,80.42812,-13.357,114.896,0.723,5,0.426,2,0.895,1,0.631,37,153,5,352,306
0wgEtvVLi4ZJZPvYLM3omN,262.33334,0.27864,252.60408,-9.765,139.256,0.823,4,0.917,9,0.731,1,0.639,147,589,10,869,1178
5p5S50sTbxikUj5PE11bGS,226.16,0.56776,216.28807,-9.104,141.694,0.324,3,0.579,7,0.586,1,0.64,171,517,10,1120,1034
2gfaYVBsjZrtXRTyy5ETMX,274.2,0.67932,263.6858,-10.388,128.746,0.092,4,1.0,2,0.0,1,0.098,157,625,11,1202,1250
0FngZC9wJx2CPJIusVNYPh,233.09332,0.63351,224.08417,-15.608,80.346,0.031,4,0.641,2,0.636,1,0.73,74,297,8,711,594
6IGArPz4dD7cgdQDUOHBCK,154.14667,0.0,145.24081,-9.368,97.68,0.402,4,1.0,0,0.954,1,0.865,59,238,7,610,476
1CmejGF5E5WMqruvHDXfGp,158.96,0.22621,149.55972,-9.247,98.337,0.216,3,0.963,5,1.0,1,0.879,84,256,8,397,512
4iqH98UJzbmo9CnrjTxBSJ,151.26666,0.48159,141.25279,-15.978,130.987,0.643,4,0.438,4,0.666,1,0.613,81,323,9,603,646
2NAxj5QpHT7YqpxQdil0jF,196.0,0.37678,187.05415,-5.268,116.155,0.679,4,1.0,0,0.414,1,0.531,92,370,11,834,740
281SKpNDhGxm7nN1PVGpgz,147.85333,0.81841,139.09914,-8.792,138.601,0.9,4,0.77,2,0.412,1,0.465,79,320,9,749,640
4gmgga4dCc5u671MK8eD7X,266.76,0.59365,247.07773,-17.277,95.969,0.365,4,1.0,6,0.679,1,0.605,104,422,14,831,844
0zXuB6QpCjx2XFRWfsrTjI,174.45332,0.39642,163.48009,-9.436,154.628,0.156,4,0.932,7,0.277,1,0.304,108,437,7,691,874
7B7XI70SVs5ZmsoBm76ObN,202.14667,0.38893,198.23456,-8.825,114.479,0.885,4,1.0,11,1.0,1,0.678,94,379,8,1015,758
4aXJHWlL69UM76kwNAUINT,132.6,0.59034,123.00771,-13.863,112.68,0.848,4,1.0,1,1.0,1,0.827,58,235,7,510,470
6YNIEQEE5QDAlhBo6azJ5L,138.42667,0.25628,129.81696,-16.706,99.294,0.753,4,1.0,0,0.787,1,0.7,53,217,7,539,434
0d7ik0zGCFTM2W7vLykEVN,97.0,0.52227,93.04816,-12.46,128.361,0.444,4,0.946,7,0.08,1,0.211,49,199,6,392,398
0B7UHjHMBcIz3unTFcZ8UC,223.28308,0.48957,212.86313,-10.207,133.488,0.85,4,0.994,9,0.553,1,0.479,122,489,7,803,978
2g2H6W3eqTmw2TDhOweik7,280.10666,0.30803,271.97534,-18.418,123.839,0.036,4,0.444,2,0.837,1,0.823,128,517,10,846,1034
3zIWt0F7QbRSOCwvQUSlsi,156.34666,0.28998,144.10304,-12.313,109.323,0.818,4,1.0,9,0.757,1,0.651,65,265,8,628,530
2rJACLHO0pWdd4uR9eBz2I,116.21333,0.51583,111.98404,-11.101,120.482,0.724,3,0.055,2,0.791,1,0.532,73,224,6,529,448
4RFpnKAWa2KaMOBzdtCJfs,162.32,0.32508,153.32137,-8.821,109.979,0.85,4,0.81,10,0.583,1,0.448,71,289,9,735,578
2DaFvOSCx5IMNiBWVHLiw8,182.52,0.30313,170.57959,-10.023,140.9,0.742,4,0.865,2,0.484,1,0.303,100,404,7,882,808
59dsVfHGOJZNh9s5NNz9qS,110.96,0.0,100.80943,-14.848,94.267,0.371,4,0.967,5,0.437,1,0.441,38,158,6,363,316
63JIyDOwiw7uhGUerGRNWi,140.88,0.22109,130.69351,-14.599,121.505,0.47,3,0.804,11,1.0,1,0.792,90,275,9,306,550
7MjYIqk3plWn2CHz9SFozd,161.66667,0.51057,149.32172,-18.864,139.921,0.492,4,0.966,2,0.934,1,0.763,91,365,7,504,730
2qPj7bDY4uI1LFwXdrnvmx,176.92,0.54,168.73941,-14.621,132.069,0.13,4,0.768,4,0.763,1,0.72,95,383,12,493,766
6bQkwmWEdX4d49UuOilLWZ,212.96,0.28163,202.29805,-11.656,168.156,0.008,4,0.696,2,0.791,1,0.498,145,577,11,627,1154
5q1RDMR9ARjxaBvSf9fWNK,211.89333,0.22041,202.54765,-9.214,117.672,0.884,4,0.995,4,0.681,1,0.67,100,401,10,647,802
6sZvCd0Xy882DRQBEy1gBC,398.96,0.29859,385.25388,-10.56,128.135,0.689,4,1.0,9,0.469,0,0.427,211,830,21,2062,1660
4ts6tD7XYtNsdADTFP1QLi,174.6,0.32422,167.53197,-10.919,108.843,0.775,4,0.743,10,0.579,1,0.525,77,309,8,744,618
1fXTw17Me8bYoI8by9LUat,224.14667,0.29964,214.802,-20.345,96.331,0.026,3,0.062,4,0.872,1,0.8,113,344,11,628,688
08MKPPugbZpTSr8JNPIdne,134.00922,0.0,126.7171,-9.011,143.733,0.0,4,1.0,7,0.472,0,0.498,80,318,6,673,636
5P3gqIFcC7zvKq7zTOClJq,73.09333,0.67333,67.32045,-11.451,115.975,0.777,4,0.939,2,0.679,1,0.445,31,129,4,277,258
7zPxIh1c3kJaNwmjdZ3GQX,156.26666,0.0,153.93088,-8.942,95.411,0.196,4,1.0,10,0.743,1,0.581,62,246,9,498,492
5Z10YWrfpP2UAUwmmHIR8y,133.29333,0.0,129.44543,-7.896,128.193,0.577,4,1.0,9,0.553,1,0.524,69,278,7,470,556
